NR_PROCESSO,NR_OUTRAS_REF,CD_EXPORTADOR,CD_IMPORTADOR,CD_DESPACHANTE,CD_AGENTE,CD_INCOTERM,CD_PAIS_DESTINO,CD_MOEDA,CD_VIA_TRANSPORTE,CD_TRANSPORTADORA,CD_SEGURADORA,CD_REPRESENTANTE,CD_LOCAL_ORIGEM,CD_LOCAL_DESTINO,CD_URF_DESPACHO,CD_URF_DESTINO,CD_TERMO_PAGTO,CD_FORMA_PAGTO,CD_LINGUA_PEDIDO,CD_TIPO_FRETE,CD_USUARIO,CD_CARTA_CREDITO,CD_INST_NEGOC,CD_CONSIGNATARIO,CD_NOTIFY1,CD_NOTIFY2,DT_REGISTRO_PEDIDO,DT_FATURA,IN_DRAWBACK,NR_LI,NR_FATURA,QT_TOTAL_ITENS,TX_INF_EMBALAGEM,TX_MARCACAO_VOLUME,TX_TERMO_PAGTO,TX_DECL_ADICIONAL,TX_DECL_EXPORTADOR,TP_NOTIFY1,TP_NOTIFY2,TP_CONSIGNATARIO,VL_FRETE,VL_SEGURO,VL_PESO_BRUTO,VL_PESO_LIQUIDO,VL_DESCONTO,VL_COMISSAO_PERCENT,VL_TOT_ORIGEM,VL_TOT_CUBAGEM,VL_TOT_FOB,VL_TOT_COM_AGENTE,VL_TOT_QTDE_PROD,VL_TOT_QTDE_EMBALAGEM,VL_TOT_MCV,VL_TOT_EXW,VL_TX_CAMBIO,VL_TOT_CONTAINER,VL_TOT_PALLETS,VL_TOT_DESPESA,NR_SD,NR_CERTIFICADO,CD_LOCAL_EMISSAO,CD_ACORDO,CD_NORMAS,TX_OBSERVACAO,TX_CABECALHO,IN_ACORDO_ITENS,IN_NORMAS_ITENS,DT_SD,IN_FABR_EXPO,CD_FABRICANTE,CD_PAIS_ORIGEM,TP_COPIA,CD_COPIA,TP_DOCUMENTO,CD_DOCUMENTO,IN_ACORDO2_ITENS,IN_NORMAS2_ITENS,CD_ACORDO2,CD_NORMAS2,CD_PAIS_ORIG,IN_VENDA_INCOTERM,TX_MERCADORIA_BL,IN_DECL_AD_INSTR_EMB,IN_DECL_AD_PACKING_LIST,CD_BANCO_SAQUE_BORDERO,NR_DDE,IN_REFERENCIA_FAT_INST,DT_REG_DDE,IN_ETIQUETA,CD_ENQUAD_OP,VL_SEM_COBERTURA_CAMBIAL,TX_DECL_ADIC_INST_EMB,TX_CRIT_ORIG_FORM_A,CD_LOCAL_DESPACHO,VL_ACRESCIMO,DT_AVISO_EMBARQUE,TP_POS_AD,in_num_fat_auto,IN_MONTADO,IN_SELECIONADO,VL_FRETE_INT,TX_LOGOMARCA,CD_BANCO_SAQUE,VL_INLAND_FREIGHT,IN_DUE,IN_REC_ALFANDEGADO_DESPACHO,CD_REC_ALFANDEGADO_DESPACHO,NM_REF_END_REC_ALFAND_DESPACHO,CD_REC_ALFANDEGADO_EMBARQUE,IN_UM_ENQUAD_POR_PROC,TX_INFORMACOES_ADICIONAIS,CD_STATUS_DUE,DT_ENVIO_DUE,CD_CHAVE_ACESSO_DUE,TX_MARCACAO_VOLUME_ESP,IN_TIPO_DOCUMENTO_DUE,NR_PROCESSSO_ADM_IMP,DT_PRAZO_VALIDADE_EXP_TEMP,TX_MOTIVO_RETIFICACAO,QT_DIAS_PRAZO_VALIDADE_EXP_TEMP,IN_REC_ALFANDEGADO_EMBARQUE,NM_REF_END_REC_ALFAND_EMBARQUE,TIPOACORDOCOEMRCIAL_ID
0102EM-5126-08    ,NULL,00310,08698,NULL,0177,FOB,249,220,01,NULL,NULL,NULL,0002,0003,0817800,0817800,000005,NULL,1,0,1734,NULL,99900,08702,08698,NULL,2008-12-17 00:00:00.000,2008-12-17 00:00:00.000,0,NULL,001752/08,005,,SAINT-GOBAIN ABRASIVOS LTDA SGA REYNOSA MX PO 8000240727 / 8000249556 HOUSTON - USA CDE 1752/08,,,,0,NULL,0,0,0,"7133,5","6803,3333",0,0,0,"7,4778",30615,0,24492,0,30615,30615,0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0,,1,1,NULL,NULL,0,NULL,NULL,NULL,0,"NAVIO: WESTFALIA EXPRESS ETA: 11.01 DEADLINE: 02.01  * O MATERIAL DESCERÁ PARA TAG EM 18.12.2008  NOTIFY: 08698 CONSIGNEE: 08702 (SAINT-GOBAIN ABRASIVES, IN - C/O DHL GLOBAL FORWARDING - MCALLEN, TX 78503 )",,NULL,0,2009-01-12 00:00:00.000,1,0,1,1,0,logo_sg2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-2531-12    ,NULL,01120,13606,   ,0893,FCA,063,220,01,NULL,NULL,NULL,0002,0010,0817800,0817800,000079,NULL,2,0,2044,NULL,31800,NULL,NULL,NULL,2012-05-08 00:00:00.000,NULL,0,NULL,NULL,001, , , , ,,NULL,NULL,NULL,0,0,"43243,2","43243,2",0,0,0,0,254046,0,650,0,"257331,67",254046,0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,1,     ,   ,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,NULL,NULL,NULL,NULL,0,1899-12-30 00:00:00.000,0,81101,NULL, , ,NULL,"3285,67",2012-05-14 00:00:00.000,NULL,1,1,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102ER-000040-26  ,NULL,02805,26329,001,NULL,FCA,845,220,NULL,NULL,     ,     ,NULL,NULL,1017701,1017701,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2026-01-06 09:57:11.547,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80000,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,0651902,,0651902,1,0102ER-000040-26 -  PRESTADORA DO SERVIÇO: INDAIÁ LOGISTICA INTERNACIONAL LTDA. - JAILSON COSTA ROCHA: REG.10D.01.165 - CPF: 962702090-72 - SERGIO RAFAEL MARTINS: REG.10D.00.920 - CPF: 461600600-82 - CRISTIANO ROCHA DA SILVA  : REG. 8D.06.037 - CPF: 285097748-97,422,2026-01-06 10:02:53.000,26LXI159008860,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-008879-17  ,NULL,01729,21778,NULL,0204,CFR,386,978,01,0827,NULL,NULL,0878,0408,0927800,0927800,000005,NULL,1,1,NULL,NULL,NULL,21778,21778,NULL,2017-09-08 00:00:00.000,NULL,1,NULL,70696131,003,,,,,,0,NULL,0,"4307,49",0,"69994,53","68288,5",0,NULL,0,0,"20778,28",0,"4576,176",0,"25085,77","25085,77",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,0,01729,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1,,1,1,NULL,NULL,0,NULL,NULL,80000,0,,,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-002382-24  ,NULL,02869,NULL,031,NULL,FOB,249,220,NULL,NULL,     ,     ,NULL,NULL,0817800,0817800,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-08 17:59:41.613,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,81101,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,8931359,,8931359,1,0102EM-002382-24 DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - Contatos: (13) 3211-4000 - Ramal 4055 - Celular: +55 13 99116-8754 (Edgar) ou +55 13 97412-5888 (Denilson),200,2024-03-08 17:56:40.000,24SEH115414166,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0702JA-0559-12    ,NULL,NULL,NULL,NULL,0108,NULL,611,220,NULL,NULL,NULL,NULL,0125,0794,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-13 17:37:33.727,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"213,4","121,324",0,0,0,0,"90635,73",0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0,NULL,1,1,NULL,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,0,2012-07-24 00:00:00.000,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102ER-1122-12    ,NULL,01120,13587,   ,NULL,CPT,586,220,07,NULL,NULL,NULL,0736,0083,0910600,0910600,000011,NULL,2,1,2360,NULL,31800,NULL,NULL,NULL,2012-07-11 00:00:00.000,NULL,0,NULL,NULL,005, , , , ,,NULL,NULL,NULL,10880,0,"44134,435","44134,435",0,0,0,0,"231008,62",0,899,0,"241888,62","231008,62",0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,1,     ,   ,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,NULL,NULL,NULL,NULL,0,1899-12-30 00:00:00.000,0,81101,NULL, , ,NULL,0,NULL,NULL,1,1,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102ER-003178-21  ,NULL,00007,18282,031,NULL,CIP,063,220,NULL,NULL,     ,     ,NULL,NULL,1017503,1017503,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2021-06-30 11:26:34.917,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80000,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,0963701,,0963701,1,"EMPRESA HABILITADA AO PROGRAMA OPERADOR ECONOMICO AUTORIZADO PLENO (Certifcado No 123) COMO IMPORTADOR E EXPORTADOR POR MEIO DO ATO DECLARATORIO EXECUTIVO No 68, DE 30 DE JUNHO DE 2016 NA MODALIDADE OEA- CONFORMIDADE 2 E POR MEIO DO ATO DECLARATORIO EXECUTIVO No 38, DE 26 DE MAIO DE 2017 NA MODALIDADE OEA- SEGURANCA / ER-003178-21",200,2021-06-30 11:12:03.000,21DIC055968166,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102ER-002205-21  ,NULL,02354,08809,003,NULL,FCA,063,220,07,NULL,NULL,NULL,1393,0010,1017500,1017500,000203,NULL,2,0,NULL,NULL,31800,08809,08809,NULL,2021-04-29 00:00:00.000,2021-05-06 00:00:00.000,0,NULL,GAR088243/2021,001,1260 CAJAS ACONDICIONADAS EN 28 PALETES,NESTLE ARGENTINA S.A. 4565619737 BUENOS AIRES ARGENTINA CHOCOLATES GAROTO LTDA, , ,,0,NULL,0,0,0,11718,9450,0,NULL,0,"56,8",30681,0,1260,0,30681,30681,0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,02354,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,1,1,     ,NULL,0,NULL,NULL,80000,0,Pay to: Banco Bradesco S/A - 237 Conta corrente 30002-0 Agência 2313, ,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,0603201,NULL,0603201,1,0102ER-002205-21 PRESTADORA DO SERVICO: RCR ASSESSORIA ADRUANEIRA E REPRESENTAÇÕES - DESPACHANTES AUTORIZADOS:REINALDO PADILHA DA SILVA :REG. 10D.01.845 - CPF 700.798.110-00 ,200,2021-05-11 11:35:20.000,21MTZ052864637,NESTLE ARGENTINA S.A. 4565619737 BUENOS AIRES ARGENTINA CHOCOLATES GAROTO LTDA,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EA-002011-22  ,NULL,00500,32930,003,1699,CPT,573,220,04,NULL,NULL,00271,0111,0246,0817700,0817700,000390,NULL,1,1,NULL,NULL,NULL,32931,32931,NULL,2022-11-18 00:00:00.000,2022-11-21 00:00:00.000,0,NULL,HOL 800603394,001, , , , ,,0,NULL,0,3560,0,2176,2000,0,0,0,0,13920,0,2000,2,17480,17480,0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1, ,NULL,NULL,NULL,NULL,0,1899-12-30 00:00:00.000,0,80000,NULL, , ,NULL,0,NULL,NULL,0,0,0,NULL,,NULL,0,1,1,8921101,NULL,8921101,1,0102EA-002011-22 DESPACHANTES: GLAUCIA MARA TEIXEIRA - REG:8D.04.026 - CPF 108.285.948-64 // AJUDANTES: EDSON ROGERIO DOS SANTOS JUNIOR - CPF 433.308.578-03 ,200,2022-11-22 09:42:05.000,22WOX087326290, ,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-011421-22  ,NULL,02870,NULL,031,NULL,FOB,249,220,NULL,NULL,     ,     ,NULL,NULL,0517800,0517800,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2022-07-05 17:07:01.150,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,81101,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,5921302,,5921302,1,EM-011421-22,200,2022-07-05 17:07:16.000,22KUV078801916,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-4958-13    ,NULL,01941,10643,   ,0501,CIF,063,220,01,NULL,NULL,NULL,0002,0010,0817800,0817800,000079,NULL, ,1,1736,NULL,31800,NULL,NULL,NULL,2013-07-22 00:00:00.000,NULL,0,NULL,NULL,001, , , , ,,NULL,NULL,NULL,460,"31,61",25183,24750,0,0,0,0,"53710,89",0,"24,75",0,"54202,5","53710,89",0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,1,     ,   ,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,NULL,NULL,NULL,NULL,0,1899-12-30 00:00:00.000,0,81101,NULL, , ,NULL,0,NULL,NULL,1,1,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102ER-003279-16  ,NULL,01120,13586,   ,NULL,CPT,586,220,07,NULL,NULL,NULL,0736,0091,0910600,0910600,000091,NULL,2,1,3718,NULL,31800,NULL,NULL,NULL,2016-11-10 00:00:00.000,NULL,0,NULL,NULL,040, , , , ,,NULL,NULL,NULL,3205,0,"16992,924","16992,924",0,0,0,0,"75370,78",0,447,0,"78575,78","75370,78",0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,1,     ,   ,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,NULL,NULL,NULL,NULL,0,1899-12-30 00:00:00.000,0,81101,NULL, , ,NULL,0,NULL,NULL,1,1,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102ER-005410-21  ,NULL,02716,06324,003,NULL,FCA,158,220,07,NULL,NULL,NULL,0935,0009,1017500,1017500,000203,NULL,2,0,NULL,NULL,33500,06324,06324,NULL,2021-11-05 00:00:00.000,2021-11-11 08:00:00.000,1,NULL,GAR092500/2021,001,4292 CAJAS ACONDICIONADAS EN 28 PALETS,Nestle, , ,,0,NULL,0,0,0,"19399,84","17099,328",0,NULL,0,"54,143","56268,12",0,4292,0,"56268,12","56268,12",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,1,1,NULL,NULL,0,NULL,NULL,80000,0,"PAY TO: CITIBANK, N.A., NEW YORK ACCOUNT NAME: NESTLE DO BRASIL LTDA ACCOUNT NUMBER: 36937997 ABA021000089 SWIFT CODE: CITIUS33", ,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,0603201,NULL,0603201,1,0102ER-005410-21 PRESTADORA DO SERVICO: RCR ASSESSORIA ADRUANEIRA E REPRESENTAÇÕES - DESPACHANTES AUTORIZADOS:REINALDO PADILHA DA SILVA :REG. 10D.01.845 - CPF 700.798.110-00 ,200,2021-11-11 18:12:10.000,21UXU064331680,Nestle,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EA-001420-15  ,NULL,01702,18805,   ,0036,FCA,023,220,04,NULL,NULL,     ,0125,0001,0817600,0817600,000014,NULL,0,0,2953,NULL,     ,NULL,NULL,NULL,2015-06-09 00:00:00.000,NULL,0,NULL,0080105417,010, , , , ,,NULL,NULL,NULL,0,0,"61,8","41,084",0,0,0,0,"18168,02",0,174330,0,"18168,02","18168,02",0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,NULL,NULL,155,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,NULL,NULL,NULL,           ,0,1899-12-30 00:00:00.000,0,80000,NULL, , ,NULL,0,NULL,NULL,0,1,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-015556-22  ,NULL,01140,06107,003,1168,FCA,239,220,01,NULL,NULL,NULL,0002,0084,0817800,0817800,000203,NULL,2,0,NULL,NULL,NULL,06107,06107,NULL,2022-11-16 00:00:00.000,2022-11-23 00:00:00.000,1,NULL,NES099979/2022,001,,Nestle Ecuador S.A. 4571182080 GUAYAQUIL ECUADOR NESTLE BRASIL LTDA,,,,0,NULL,0,0,0,9954,8400,0,NULL,0,"60,06","49301,28",0,42,0,"49301,28","49301,28",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,0,00781,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0,,1,1,NULL,NULL,0,NULL,NULL,80000,0,"PAY TO: CITIBANK, N.A., NEW YORK ACCOUNT NAME: NESTLE DO BRASIL LTDA ACCOUNT NUMBER: 36235338 ABA021000089 SWIFT CODE: CITIUS33",,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8931356,NULL,8931356,1,0102EM-015556-22 DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - GLAUCIA MARA TEIXEIRA: REG.8D.04.026 - CPF 108.285.948-64  - Contatos: (13) 3211-4000 - Ramal 4055 - Celular: +55 13 99116-8754 (Edgar) ou +55 13 97412-5888 (Denilson),200,2022-11-25 11:27:18.000,22ZWH087587263,Nestle Ecuador S.A. 4571182080 GUAYAQUIL ECUADOR NESTLE BRASIL LTDA,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-004456-25  ,NULL,02317,24442,031,NULL,EXW,589,220,NULL,NULL,     ,     ,NULL,NULL,0817800,0817800,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2025-03-28 14:00:07.827,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80000,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,8932759,,8931356,0,0102EM-004456-25 -  DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - Contatos: (13) 3211-4000 - Ramal 4055 - Celular: +55 13 99116-8754 (Edgar) ou +55 13 97412-5888 (Denilson),200,2025-03-28 16:15:13.000,25AEO140223407,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-002206-21  ,NULL,01140,06061,031,0338,FCA,111,220,01,NULL,NULL,NULL,0002,1541,0817800,0817800,000203,NULL,1,0,NULL,NULL,NULL,11762,11762,NULL,2021-02-17 00:00:00.000,2021-02-26 00:00:00.000,1,NULL,NES086772/2021,001,,NESTLE BULGARIA A.D LDP7088753 SOFIA BULGARIA NESTLE BRASIL LTDA,,,,0,NULL,0,0,0,"6617,7",4104,0,NULL,0,"28,059","22093,2",0,1710,0,"22093,2","22093,2",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,0,00781,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0,,1,1,NULL,NULL,0,NULL,NULL,80000,0,"PAY TO: CITIBANK, N.A., NEW YORK ACCOUNT NAME: NESTLE DO BRASIL LTDA ACCOUNT NUMBER: 36235338 ABA021000089 SWIFT CODE: CITIUS33",,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8932778,NULL,8931359,1,0102EM-002206-21 DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - GLAUCIA MARA TEIXEIRA: REG.8D.04.026 - CPF 108.285.948-64,200,2021-03-01 21:50:49.000,21QAF048810781,NESTLE BULGARIA A.D LDP7088753 SOFIA BULGARIA NESTLE BRASIL LTDA,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102ER-1345-07    ,NULL,00311,06900,NULL,NULL,FCA,158,220,07,0312,07371,NULL,0125,0009,1010900,1010900,000002,0,2,0,0795,NULL,33500,06900,06900,NULL,2007-10-09 00:00:00.000,2007-09-28 00:00:00.000,0,NULL,1308/07,012,01 CAJA DE CARTON,SAINT-GOBAIN ABRASIVOS LTDA PROCEDENCIA BRASIL CHRISTENSEN COMERCIAL SANTIAGO - CHILE CDE 1308/07,NULL,NULL,NULL,0,NULL,0,0,0,18,"15,64",0,"4,8",0,"0,1637","3592,01","172,42",64,0,"3592,01","3592,01",0,0,0,0,           ,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1899-12-30 00:00:00.000,1,00311,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0,NULL,1,1,NULL,NULL,0,NULL,NULL,NULL,0,"INFORMAR SAINT-GOBAIN CHILE EDGARDO.GUERRA@SAINT-GOBAIN.COM TRANSPORTADORA TRANSFEL  EMBARQUE CONSOLIDADO COM ABZ NA PRÓXIMA QUARTA-FEIRA. NOTA FISCAL NR 80873.  PRECISO ENVIAR A CARGA ATÉ 01/10//07 PARA A TRANSPORTADORA TRANFEL.  CNPJ: 49.045.651/0039-60  EXPORTADOR É O FABRICANTE COMISSÃO DE AGENTE: 4,80% GRAFICA ",NULL,NULL,0,2007-10-25 00:00:00.000,1,0,1,1,0,logo_sg3.jpg,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-006591-18  ,NULL,01140,06117,003,0204,FCA,403,220,01,NULL,NULL,NULL,0002,0487,0817800,0817800,000209,NULL,1,0,NULL,NULL,NULL,24656,24656,NULL,2018-09-21 00:00:00.000,2018-09-25 00:00:00.000,0,NULL,NES072334/2018,001,,NESTLE MIDDLE EAST FZE LDP7061074 AQABA PORT JORDAN NESTLE BRASIL LTDA,,,,0,NULL,0,0,0,"8764,8",2304,0,NULL,0,"19,483","18086,4",0,960,0,"18086,4","18086,4",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,0,00781,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0,,1,1,NULL,NULL,0,NULL,NULL,80000,0,"PAY TO: CITIBANK, N.A., NEW YORK ACCOUNT NAME: NESTLE DO BRASIL LTDA ACCOUNT NUMBER: 36235338 ABA021000089 SWIFT CODE: CITIUS33",,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8931359,NULL,8931359,1,0102EM-006591-18 DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22| AJUDANTES:  DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 | SERGIO MARQUES DE JESUS: PROC. 11128.728458/2014-11 - CPF 080.475.918-94  |,200,2018-09-27 11:26:59.000,18KUD005897826,NESTLE MIDDLE EAST FZE LDP7061074 AQABA PORT JORDANIA NESTLE BRASIL LTDA,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
